section,category,metric,type,date,value,publish_date
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-03-27T00:00:00Z,19,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-03-28T00:00:00Z,19,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-03-29T00:00:00Z,19,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-03-30T00:00:00Z,19,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-03-31T00:00:00Z,20,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-01T00:00:00Z,20,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-02T00:00:00Z,20,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-03T00:00:00Z,20,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-04T00:00:00Z,20,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-05T00:00:00Z,20,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-06T00:00:00Z,20,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-07T00:00:00Z,20,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-08T00:00:00Z,20,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-09T00:00:00Z,20,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-10T00:00:00Z,20,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-11T00:00:00Z,20,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-12T00:00:00Z,20,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-13T00:00:00Z,20,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-14T00:00:00Z,20,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-15T00:00:00Z,20,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-16T00:00:00Z,20,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-17T00:00:00Z,20,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-18T00:00:00Z,21,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-19T00:00:00Z,21,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-20T00:00:00Z,21,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-21T00:00:00Z,21,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-22T00:00:00Z,21,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-23T00:00:00Z,21,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-24T00:00:00Z,21,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-25T00:00:00Z,21,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-26T00:00:00Z,21,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-27T00:00:00Z,22,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-28T00:00:00Z,22,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-29T00:00:00Z,22,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-04-30T00:00:00Z,22,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-01T00:00:00Z,22,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-02T00:00:00Z,22,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-03T00:00:00Z,22,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-04T00:00:00Z,22,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-05T00:00:00Z,23,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-06T00:00:00Z,23,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-07T00:00:00Z,23,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-08T00:00:00Z,23,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-09T00:00:00Z,23,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-10T00:00:00Z,23,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-11T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-12T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-13T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-14T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-15T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-16T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-17T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-18T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-19T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-20T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-21T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-22T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-23T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-24T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-25T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-26T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-27T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-28T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-29T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-30T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-05-31T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-01T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-02T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-03T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-04T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-05T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-06T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-07T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-08T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-09T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-10T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-11T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-12T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-13T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-14T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-15T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-16T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-17T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-18T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-19T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-20T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-21T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-22T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-23T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-24T00:00:00Z,24,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-25T00:00:00Z,25,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-26T00:00:00Z,25,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-27T00:00:00Z,25,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-28T00:00:00Z,25,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-29T00:00:00Z,25,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-06-30T00:00:00Z,25,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-01T00:00:00Z,25,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-02T00:00:00Z,25,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-03T00:00:00Z,25,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-04T00:00:00Z,25,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-05T00:00:00Z,25,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-06T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-07T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-08T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-09T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-10T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-11T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-12T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-13T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-14T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-15T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-16T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-17T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-18T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-19T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-20T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-21T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-22T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-23T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-24T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-25T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-26T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-27T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-28T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-29T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-30T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-07-31T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-01T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-02T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-03T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-04T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-05T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-06T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-07T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-08T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-09T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-10T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-11T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-12T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-13T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-14T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-15T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-16T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-17T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-18T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-19T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-20T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-21T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-22T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-23T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-24T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-25T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-26T00:00:00Z,26,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-27T00:00:00Z,27,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-28T00:00:00Z,27,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-29T00:00:00Z,27,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-30T00:00:00Z,28,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-08-31T00:00:00Z,28,2023-05-09
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-09-01T00:00:00Z,33,2023-05-09
