section,category,metric,type,date,value
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-06-22,10436
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-06-22,12301
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-06-22,531
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-06-22,161
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-06-22,2
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-06-22,46
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-06-22,113
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-06-22,0
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-06-22,6030099
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-06-22,212518
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-06-22,2499711
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-06-22,3313138
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-06-22,2909
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-06-22,13942
Vaccine Administration,Administration_Series,Daily,Janssen,2021-06-22,741
Vaccine Administration,Administration_Series,Daily,Moderna,2021-06-22,3156
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-06-22,10041
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-06-22,2
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-06-23,6067052
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-06-23,214012
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-06-23,2513332
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-06-23,3334367
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-06-23,3444
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-06-23,12822
Vaccine Administration,Administration,Daily,Janssen,2021-06-23,704
Vaccine Administration,Administration,Daily,Moderna,2021-06-23,3185
Vaccine Administration,Administration,Daily,Pfizer,2021-06-23,8928
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-06-23,4
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-06-23,24249
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-06-23,822
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-06-23,10469
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-06-23,12353
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-06-23,532
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-06-23,118
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-06-23,32
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-06-23,33
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-06-23,52
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-06-23,1
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-06-23,6042803
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-06-23,213190
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-06-23,2502863
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-06-23,3322014
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-06-23,2912
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-06-23,12704
Vaccine Administration,Administration_Series,Daily,Janssen,2021-06-23,672
Vaccine Administration,Administration_Series,Daily,Moderna,2021-06-23,3152
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-06-23,8876
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-06-23,3
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-06-24,6079260
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-06-24,214587
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-06-24,2516520
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-06-24,3342805
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-06-24,3447
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-06-24,12208
Vaccine Administration,Administration,Daily,Janssen,2021-06-24,575
Vaccine Administration,Administration,Daily,Moderna,2021-06-24,3188
Vaccine Administration,Administration,Daily,Pfizer,2021-06-24,8438
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-06-24,3
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-06-24,24321
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-06-24,828
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-06-24,10500
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-06-24,12387
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-06-24,533
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-06-24,72
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-06-24,6
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-06-24,31
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-06-24,34
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-06-24,1
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-06-24,6054939
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-06-24,213759
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-06-24,2506020
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-06-24,3330418
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-06-24,2914
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-06-24,12136
Vaccine Administration,Administration_Series,Daily,Janssen,2021-06-24,569
Vaccine Administration,Administration_Series,Daily,Moderna,2021-06-24,3157
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-06-24,8404
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-06-24,2
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-06-25,6092841
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-06-25,215221
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-06-25,2519705
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-06-25,3352563
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-06-25,3450
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-06-25,13581
Vaccine Administration,Administration,Daily,Janssen,2021-06-25,634
Vaccine Administration,Administration,Daily,Moderna,2021-06-25,3185
Vaccine Administration,Administration,Daily,Pfizer,2021-06-25,9758
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-06-25,3
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-06-25,24407
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-06-25,835
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-06-25,10530
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-06-25,12436
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-06-25,533
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-06-25,86
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-06-25,7
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-06-25,30
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-06-25,49
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-06-25,0
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-06-25,6068434
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-06-25,214386
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-06-25,2509175
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-06-25,3340127
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-06-25,2917
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-06-25,13495
Vaccine Administration,Administration_Series,Daily,Janssen,2021-06-25,627
Vaccine Administration,Administration_Series,Daily,Moderna,2021-06-25,3155
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-06-25,9709
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-06-25,3
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-06-26,6102316
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-06-26,215645
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-06-26,2521645
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-06-26,3359672
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-06-26,3451
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-06-26,9475
Vaccine Administration,Administration,Daily,Janssen,2021-06-26,424
Vaccine Administration,Administration,Daily,Moderna,2021-06-26,1940
Vaccine Administration,Administration,Daily,Pfizer,2021-06-26,7109
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-06-26,1
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-06-26,24467
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-06-26,839
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-06-26,10548
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-06-26,12474
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-06-26,533
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-06-26,60
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-06-26,4
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-06-26,18
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-06-26,38
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-06-26,0
Vaccine Administration,Administration_Series,Cumulative Daily,All COVID Vaccines,2021-06-26,6077849
Vaccine Administration,Administration_Series,Cumulative Daily,Janssen,2021-06-26,214806
Vaccine Administration,Administration_Series,Cumulative Daily,Moderna,2021-06-26,2511097
Vaccine Administration,Administration_Series,Cumulative Daily,Pfizer,2021-06-26,3347198
Vaccine Administration,Administration_Series,Cumulative Daily,Unspecified COVID Vaccine,2021-06-26,2918
Vaccine Administration,Administration_Series,Daily,All COVID Vaccines,2021-06-26,9415
Vaccine Administration,Administration_Series,Daily,Janssen,2021-06-26,420
Vaccine Administration,Administration_Series,Daily,Moderna,2021-06-26,1922
Vaccine Administration,Administration_Series,Daily,Pfizer,2021-06-26,7071
Vaccine Administration,Administration_Series,Daily,Unspecified COVID Vaccine,2021-06-26,1
Vaccine Administration,Administration,Cumulative Daily,All COVID Vaccines,2021-06-27,6107942
Vaccine Administration,Administration,Cumulative Daily,Janssen,2021-06-27,215877
Vaccine Administration,Administration,Cumulative Daily,Moderna,2021-06-27,2522861
Vaccine Administration,Administration,Cumulative Daily,Pfizer,2021-06-27,3363849
Vaccine Administration,Administration,Cumulative Daily,Unspecified COVID Vaccine,2021-06-27,3452
Vaccine Administration,Administration,Cumulative Weekly,All COVID Vaccines,2021-06-27,6166383
Vaccine Administration,Administration,Cumulative Weekly,Janssen,2021-06-27,219030
Vaccine Administration,Administration,Cumulative Weekly,Moderna,2021-06-27,2536785
Vaccine Administration,Administration,Cumulative Weekly,Pfizer,2021-06-27,3405006
Vaccine Administration,Administration,Cumulative Weekly,Unspecified COVID Vaccine,2021-06-27,3486
Vaccine Administration,Administration,Daily,All COVID Vaccines,2021-06-27,5626
Vaccine Administration,Administration,Daily,Janssen,2021-06-27,232
Vaccine Administration,Administration,Daily,Moderna,2021-06-27,1216
Vaccine Administration,Administration,Daily,Pfizer,2021-06-27,4177
Vaccine Administration,Administration,Daily,Unspecified COVID Vaccine,2021-06-27,1
Vaccine Administration,Administration,Weekly,All COVID Vaccines,2021-06-27,63922
Vaccine Administration,Administration,Weekly,Janssen,2021-06-27,3385
Vaccine Administration,Administration,Weekly,Moderna,2021-06-27,15140
Vaccine Administration,Administration,Weekly,Pfizer,2021-06-27,45334
Vaccine Administration,Administration,Weekly,Unspecified COVID Vaccine,2021-06-27,35
Vaccine Administration,Administration_Additional,Cumulative Daily,All COVID Vaccines,2021-06-27,24512
Vaccine Administration,Administration_Additional,Cumulative Daily,Janssen,2021-06-27,842
Vaccine Administration,Administration_Additional,Cumulative Daily,Moderna,2021-06-27,10565
Vaccine Administration,Administration_Additional,Cumulative Daily,Pfizer,2021-06-27,12499
Vaccine Administration,Administration_Additional,Cumulative Daily,Unspecified COVID Vaccine,2021-06-27,533
Vaccine Administration,Administration_Additional,Cumulative Weekly,All COVID Vaccines,2021-06-27,25422
Vaccine Administration,Administration_Additional,Cumulative Weekly,Janssen,2021-06-27,870
Vaccine Administration,Administration_Additional,Cumulative Weekly,Moderna,2021-06-27,11013
Vaccine Administration,Administration_Additional,Cumulative Weekly,Pfizer,2021-06-27,12909
Vaccine Administration,Administration_Additional,Cumulative Weekly,Unspecified COVID Vaccine,2021-06-27,548
Vaccine Administration,Administration_Additional,Daily,All COVID Vaccines,2021-06-27,45
Vaccine Administration,Administration_Additional,Daily,Janssen,2021-06-27,3
Vaccine Administration,Administration_Additional,Daily,Moderna,2021-06-27,17
Vaccine Administration,Administration_Additional,Daily,Pfizer,2021-06-27,25
Vaccine Administration,Administration_Additional,Daily,Unspecified COVID Vaccine,2021-06-27,0
Vaccine Administration,Administration_Additional,Weekly,All COVID Vaccines,2021-06-27,950
Vaccine Administration,Administration_Additional,Weekly,Janssen,2021-06-27,31
Vaccine Administration,Administration_Additional,Weekly,Moderna,2021-06-27,465
Vaccine Administration,Administration_Additional,Weekly,Pfizer,2021-06-27,435
