section,category,metric,type,date,value,publish_date
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-06T00:00:00Z,1211,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-07T00:00:00Z,1178,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-08T00:00:00Z,1228,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-09T00:00:00Z,522,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-10T00:00:00Z,215,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-11T00:00:00Z,1012,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-12T00:00:00Z,1210,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-13T00:00:00Z,1425,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-14T00:00:00Z,1660,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-15T00:00:00Z,1557,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-16T00:00:00Z,782,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-17T00:00:00Z,369,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-18T00:00:00Z,1400,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-19T00:00:00Z,1541,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-20T00:00:00Z,1509,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-21T00:00:00Z,1784,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-22T00:00:00Z,1611,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-23T00:00:00Z,692,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-24T00:00:00Z,306,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-25T00:00:00Z,1143,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-26T00:00:00Z,1298,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-27T00:00:00Z,1392,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-28T00:00:00Z,1649,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-29T00:00:00Z,1464,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-30T00:00:00Z,554,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-07-31T00:00:00Z,284,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-01T00:00:00Z,1186,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-02T00:00:00Z,1347,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-03T00:00:00Z,1219,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-04T00:00:00Z,1352,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-05T00:00:00Z,1366,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-06T00:00:00Z,555,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-07T00:00:00Z,205,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-08T00:00:00Z,1182,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-09T00:00:00Z,1240,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-10T00:00:00Z,1293,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-11T00:00:00Z,1454,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-12T00:00:00Z,1266,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-13T00:00:00Z,446,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-14T00:00:00Z,182,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-15T00:00:00Z,1057,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-16T00:00:00Z,1105,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-17T00:00:00Z,1100,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-18T00:00:00Z,1082,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-19T00:00:00Z,1232,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-20T00:00:00Z,320,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-21T00:00:00Z,125,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-22T00:00:00Z,908,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-23T00:00:00Z,880,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-24T00:00:00Z,1006,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-25T00:00:00Z,985,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-26T00:00:00Z,1025,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-27T00:00:00Z,298,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-28T00:00:00Z,118,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-29T00:00:00Z,805,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-30T00:00:00Z,898,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-08-31T00:00:00Z,766,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-01T00:00:00Z,761,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-02T00:00:00Z,755,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-03T00:00:00Z,175,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-04T00:00:00Z,73,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-05T00:00:00Z,29,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-06T00:00:00Z,808,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-07T00:00:00Z,963,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-08T00:00:00Z,1198,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-09T00:00:00Z,1330,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-10T00:00:00Z,585,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-11T00:00:00Z,276,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-12T00:00:00Z,1196,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-13T00:00:00Z,1275,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-14T00:00:00Z,1269,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-15T00:00:00Z,1374,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-16T00:00:00Z,1395,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-17T00:00:00Z,712,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-18T00:00:00Z,309,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-19T00:00:00Z,1237,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-20T00:00:00Z,1434,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-21T00:00:00Z,1309,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-22T00:00:00Z,1327,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-23T00:00:00Z,1421,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-24T00:00:00Z,607,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-25T00:00:00Z,269,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-26T00:00:00Z,1101,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-27T00:00:00Z,1407,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-28T00:00:00Z,1225,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-29T00:00:00Z,1391,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-09-30T00:00:00Z,1395,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-01T00:00:00Z,622,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-02T00:00:00Z,289,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-03T00:00:00Z,1096,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-04T00:00:00Z,1177,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-05T00:00:00Z,1209,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-06T00:00:00Z,1322,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-07T00:00:00Z,1459,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-08T00:00:00Z,676,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-09T00:00:00Z,316,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-10T00:00:00Z,1220,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-11T00:00:00Z,1252,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-12T00:00:00Z,1230,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-13T00:00:00Z,1354,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-14T00:00:00Z,1383,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-15T00:00:00Z,686,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-16T00:00:00Z,266,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-17T00:00:00Z,1092,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-18T00:00:00Z,1360,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-19T00:00:00Z,1355,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-20T00:00:00Z,1329,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-21T00:00:00Z,1298,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-22T00:00:00Z,666,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-23T00:00:00Z,303,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-24T00:00:00Z,1105,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-25T00:00:00Z,1311,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-26T00:00:00Z,1301,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-27T00:00:00Z,1325,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-28T00:00:00Z,1341,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-29T00:00:00Z,590,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-30T00:00:00Z,236,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-10-31T00:00:00Z,946,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-01T00:00:00Z,1101,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-02T00:00:00Z,1147,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-03T00:00:00Z,1175,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-04T00:00:00Z,1287,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-05T00:00:00Z,562,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-06T00:00:00Z,306,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-07T00:00:00Z,1055,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-08T00:00:00Z,1018,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-09T00:00:00Z,1099,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-10T00:00:00Z,1067,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-11T00:00:00Z,1263,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-12T00:00:00Z,523,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-13T00:00:00Z,292,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-14T00:00:00Z,1029,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-15T00:00:00Z,1044,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-16T00:00:00Z,1076,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-17T00:00:00Z,997,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-18T00:00:00Z,1009,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-19T00:00:00Z,476,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-20T00:00:00Z,254,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-21T00:00:00Z,981,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-22T00:00:00Z,944,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-23T00:00:00Z,773,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-24T00:00:00Z,7,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-25T00:00:00Z,548,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-26T00:00:00Z,306,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-27T00:00:00Z,223,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-28T00:00:00Z,748,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-29T00:00:00Z,739,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-11-30T00:00:00Z,894,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-12-01T00:00:00Z,855,2022-12-30
Vaccine Administration,Administration,Daily Counts,"Primary Series Doses, Pfizer",2022-12-02T00:00:00Z,853,2022-12-30
