section,category,metric,type,date,value,publish_date
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-11-12T00:00:00Z,110,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-11-13T00:00:00Z,110,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-11-14T00:00:00Z,111,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-11-15T00:00:00Z,114,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-11-16T00:00:00Z,114,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-11-17T00:00:00Z,115,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-11-18T00:00:00Z,118,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-11-19T00:00:00Z,118,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-11-20T00:00:00Z,119,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-11-21T00:00:00Z,121,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-11-22T00:00:00Z,121,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-11-23T00:00:00Z,121,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-11-24T00:00:00Z,121,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-11-25T00:00:00Z,121,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-11-26T00:00:00Z,121,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-11-27T00:00:00Z,121,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-11-28T00:00:00Z,122,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-11-29T00:00:00Z,123,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-11-30T00:00:00Z,123,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-01T00:00:00Z,124,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-02T00:00:00Z,125,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-03T00:00:00Z,125,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-04T00:00:00Z,126,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-05T00:00:00Z,127,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-06T00:00:00Z,127,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-07T00:00:00Z,128,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-08T00:00:00Z,128,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-09T00:00:00Z,128,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-10T00:00:00Z,128,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-11T00:00:00Z,128,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-12T00:00:00Z,128,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-13T00:00:00Z,139,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-14T00:00:00Z,157,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-15T00:00:00Z,191,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-16T00:00:00Z,239,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-17T00:00:00Z,279,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-18T00:00:00Z,285,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-19T00:00:00Z,317,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-20T00:00:00Z,393,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-21T00:00:00Z,438,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-22T00:00:00Z,455,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-23T00:00:00Z,471,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-24T00:00:00Z,475,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-25T00:00:00Z,475,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-26T00:00:00Z,512,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-27T00:00:00Z,564,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-28T00:00:00Z,608,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-29T00:00:00Z,641,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-30T00:00:00Z,681,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2022-12-31T00:00:00Z,696,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-01T00:00:00Z,696,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-02T00:00:00Z,714,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-03T00:00:00Z,752,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-04T00:00:00Z,782,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-05T00:00:00Z,836,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-06T00:00:00Z,908,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-07T00:00:00Z,927,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-08T00:00:00Z,939,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-09T00:00:00Z,969,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-10T00:00:00Z,995,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-11T00:00:00Z,1027,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-12T00:00:00Z,1080,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-13T00:00:00Z,1121,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-14T00:00:00Z,1146,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-15T00:00:00Z,1171,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-16T00:00:00Z,1194,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-17T00:00:00Z,1215,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-18T00:00:00Z,1236,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-19T00:00:00Z,1271,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-20T00:00:00Z,1318,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-21T00:00:00Z,1334,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-22T00:00:00Z,1343,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-23T00:00:00Z,1397,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-24T00:00:00Z,1449,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-25T00:00:00Z,1494,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-26T00:00:00Z,1527,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-27T00:00:00Z,1600,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-28T00:00:00Z,1611,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-29T00:00:00Z,1616,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-30T00:00:00Z,1650,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-01-31T00:00:00Z,1685,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-01T00:00:00Z,1713,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-02T00:00:00Z,1739,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-03T00:00:00Z,1789,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-04T00:00:00Z,1802,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-05T00:00:00Z,1811,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-06T00:00:00Z,1851,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-07T00:00:00Z,1893,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-08T00:00:00Z,1931,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-09T00:00:00Z,1967,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-10T00:00:00Z,2015,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-11T00:00:00Z,2025,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-12T00:00:00Z,2032,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-13T00:00:00Z,2061,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-14T00:00:00Z,2091,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-15T00:00:00Z,2128,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-16T00:00:00Z,2165,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-17T00:00:00Z,2212,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-18T00:00:00Z,2221,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-19T00:00:00Z,2223,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-20T00:00:00Z,2263,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-21T00:00:00Z,2293,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-22T00:00:00Z,2318,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-23T00:00:00Z,2352,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-24T00:00:00Z,2395,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-25T00:00:00Z,2401,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-26T00:00:00Z,2405,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-27T00:00:00Z,2451,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-02-28T00:00:00Z,2482,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-01T00:00:00Z,2508,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-02T00:00:00Z,2557,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-03T00:00:00Z,2589,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-04T00:00:00Z,2598,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-05T00:00:00Z,2603,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-06T00:00:00Z,2627,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-07T00:00:00Z,2667,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-08T00:00:00Z,2707,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-09T00:00:00Z,2732,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-10T00:00:00Z,2771,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-11T00:00:00Z,2772,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-12T00:00:00Z,2772,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-13T00:00:00Z,2806,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-14T00:00:00Z,2842,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-15T00:00:00Z,2888,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-16T00:00:00Z,2912,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-17T00:00:00Z,2935,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-18T00:00:00Z,2942,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-19T00:00:00Z,2942,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-20T00:00:00Z,2969,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-21T00:00:00Z,3002,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-22T00:00:00Z,3038,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-23T00:00:00Z,3070,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-24T00:00:00Z,3097,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-25T00:00:00Z,3108,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-26T00:00:00Z,3108,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-27T00:00:00Z,3132,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-28T00:00:00Z,3160,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-29T00:00:00Z,3197,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-30T00:00:00Z,3228,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-03-31T00:00:00Z,3265,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-04-01T00:00:00Z,3271,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-04-02T00:00:00Z,3275,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-04-03T00:00:00Z,3294,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-04-04T00:00:00Z,3336,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-04-05T00:00:00Z,3360,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-04-06T00:00:00Z,3384,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-04-07T00:00:00Z,3412,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-04-08T00:00:00Z,3417,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-04-09T00:00:00Z,3417,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-04-10T00:00:00Z,3438,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-04-11T00:00:00Z,3459,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-04-12T00:00:00Z,3478,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-04-13T00:00:00Z,3496,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-04-14T00:00:00Z,3532,2023-05-08
Vaccine Administration,Administration,Daily Cumulative,"Omicron Doses, Other",2023-04-15T00:00:00Z,3537,2023-05-08
